Price,Close,High,Low,Open,Volume
Ticker,AVTR,AVTR,AVTR,AVTR,AVTR
Date,,,,,
2024-07-03,21.010000228881836,21.079999923706055,20.559999465942383,20.579999923706055,5206900
2024-07-05,21.030000686645508,21.110000610351562,20.75,20.969999313354492,5272900
2024-07-08,20.940000534057617,21.209999084472656,20.71500015258789,21.170000076293945,3895900
2024-07-09,20.8799991607666,21.05500030517578,20.704999923706055,21.040000915527344,2636100
2024-07-10,20.899999618530273,20.940000534057617,20.510000228881836,20.510000228881836,4755300
2024-07-11,21.290000915527344,21.5049991607666,20.899999618530273,20.969999313354492,4915500
2024-07-12,20.799999237060547,21.309999465942383,20.600000381469727,21.309999465942383,8037600
2024-07-15,20.81999969482422,21.0049991607666,20.690000534057617,20.8799991607666,5229100
2024-07-16,21.530000686645508,21.540000915527344,20.920000076293945,21.1299991607666,4402600
2024-07-17,21.420000076293945,21.65999984741211,21.174999237060547,21.450000762939453,8187600
2024-07-18,20.739999771118164,21.514999389648438,20.4950008392334,21.3799991607666,11775200
2024-07-19,20.850000381469727,20.969999313354492,20.520000457763672,20.579999923706055,5883100
2024-07-22,21.09000015258789,21.21500015258789,20.825000762939453,21.059999465942383,6076000
2024-07-23,21.170000076293945,22.209999084472656,21.1200008392334,22.0,12643100
2024-07-24,22.3700008392334,22.709999084472656,22.030000686645508,22.56999969482422,27336400
2024-07-25,22.81999969482422,23.06999969482422,22.059999465942383,22.100000381469727,117919700
2024-07-26,25.600000381469727,25.8700008392334,24.0,24.110000610351562,21724900
2024-07-29,26.25,26.440000534057617,25.209999084472656,25.540000915527344,12811100
